itemId,brand,name,price,link,rating,reviews_count,product_type,for_whom,skin_type,area,volume
19000487810,sol de janeiro,sol de janeiro,28462.0,https://goldapple.kz/19000487810-sol-de-janeiro-bom-dia-bright,4.7,210,крем для тела,unisex,all,body,240 мл
19000481805,biodance,biodance,19316.0,https://goldapple.kz/19000481805-pore-perfecting-collagen-peptide-cream,5.0,50,крем для лица,unisex,not_specified,face,50 мл
19000297949,caudalie,caudalie,37343.0,https://goldapple.kz/19000297949-brightening-dark-spot-serum,4.5,2000,сыворотка для лица,unisex,all,face,30 мл
26641100001,la mer,la mer,193200.0,https://goldapple.kz/26641100001-the-moisturizing-cream,4.8,90,крем для лица,women,all,face,60 мл
19000470410,versace,versace,22100.0,https://goldapple.kz/19000470410-crystal-emerald,5.0,40,гель для душа,women,all,not_specified,200 мл
89270300025,bioderma,bioderma,10733.0,https://goldapple.kz/89270300025-sensibio,4.8,255830,гель для лица,unisex,all,face,500 мл
19000454200,for me by gold apple,for me by gold apple,1775.0,https://goldapple.kz/19000454200-forme-pdrn-peptide-complex,4.3,1490,маски для лица,unisex,all,face,
19000480677,darling*,darling*,23630.0,https://goldapple.kz/19000480677-hydration-station,4.9,460,подарочный набор,unisex,all,face,
19000084580,d'alba,d'alba,17160.0,https://goldapple.kz/19000084580-white-truffle-intensive-the-real-eye-patch,4.7,54930,патчи для глаз,unisex,all,eyes,
19000480743,mytaui,mytaui,3300.0,https://goldapple.kz/19000480743-mytaui-chevere,4.2,160,крем для ног,unisex,all,feet,150 мл
19000436801,nunkoro,nunkoro,29950.0,https://goldapple.kz/19000436801-reyouth-plumping-serum,3.8,130,сыворотка для лица,unisex,all,face,30 мл
19000495929,guerlain,guerlainabeille royale,82891.0,https://goldapple.kz/19000495929-guerlain-abeille-royale,0.0,0,наборы,women,not_specified,face,
19000327178,clarins,clarins,43603.0,https://goldapple.kz/19000327178-hydric-lipidic-system,4.8,2310,сыворотка для лица,women,all,face,30 мл
19000474793,smorodina,smorodina,6741.0,https://goldapple.kz/19000474793-intense,5.0,60,пилинг для лица,unisex,all,face,50 мл
19000438161,mixit,mixit,3325.0,https://goldapple.kz/19000438161-white-rice,4.7,8380,пенка для лица,women,all,face,150 мл
19000400114,huxley,huxley,11500.0,https://goldapple.kz/19000400114-skin-glow-vita-radiance,4.3,100,эссенция для лица,unisex,all,face,50 мл
19000498525,dior,diorl`eau micellaire off/on,26950.0,https://goldapple.kz/19000498525-dior-l-eau-micellaire-off-on,0.0,0,мицеллярная вода,women,all,face,175 мл
19000494229,by terry,by terrybaume de rose,53460.0,https://goldapple.kz/19000494229-terry-de-gunzburg-baume-de-rose,0.0,0,маски для лица,women,all,face,
19000482473,felce azzurra,felce azzurra,2786.0,https://goldapple.kz/19000482473-sea-salts,4.8,7430,гель для душа,unisex,all,not_specified,250 мл
19000402694,median,median,5585.0,https://goldapple.kz/19000402694-365days-step3-kids,5.0,30,зубная паста,kids,not_specified,not_specified,
19000477536,luv,luvhydration and radiance,7245.0,https://goldapple.kz/19000477536-hydration-and-radiance,0.0,0,патчи для глаз,unisex,all,eyes,
19000436813,nunkoro,nunkoro,28700.0,https://goldapple.kz/19000436813-nunkoro-destressing-overnight-skin-nutrition,4.0,10,крем для лица,unisex,all,face,53 мл
19000491349,guerlain,guerlain,47538.0,https://goldapple.kz/19000491349-guerlain-abeille-royale,5.0,10,сыворотка для лица,women,all,face,50 мл
19000501157,carmex,carmexassortment set mini,3707.0,https://goldapple.kz/19000501157-carmex-assortment-set-mini,0.0,0,бальзам для губ,unisex,all,lips,
19000334060,estee lauder,estee lauderlift & glow routine,46920.0,https://goldapple.kz/19000334060-lift-glow-routine,0.0,0,подарочный набор,women,all,body,
19000493963,mixit,mixitcoconut&mint,3280.0,https://goldapple.kz/19000493963-mixit-coconut-mint,0.0,0,зубная нить,unisex,not_specified,not_specified,
19000477135,okolo,okolorevival serum trio,30360.0,https://goldapple.kz/19000477135-revival-serum-trio,0.0,0,подарочный набор,unisex,all,face,
19000458573,round lab,round lab,4469.0,https://goldapple.kz/19000458573-soybean-panthenol,4.8,320,пенка для лица,unisex,all,face,150 мл
19000502219,catrice,catricesoft embrace,2290.0,https://goldapple.kz/19000502219-catrice-soft-embrace,0.0,0,крем для рук,women,all,other,
19000447625,go tapa,go tapa,6000.0,https://goldapple.kz/19000447625-go-tapa-gentle-resurfacing-cream,4.7,140,сыворотка для лица,unisex,all,face,50 мл
19760322898,la sultane de saba,la sultane de saba,31600.0,https://goldapple.kz/19760322898-lait-corporel-ayurvedique-ambre-vanille-patchouli,4.7,36480,лосьон для тела,women,all,body,200 мл
19000455373,mytaui,mytaui,11814.0,https://goldapple.kz/19000455373-mytaui-sama-sama,5.0,20,молочко для тела,unisex,all,face_and_body,300 мл
19000488672,givenchy,givenchy,20622.0,https://goldapple.kz/19000488672-givenchy-prisme-libre-skin-color-serum-primer,5.0,20,сыворотка для лица,women,all,face,30 мл
19000404171,lancaster,lancaster365 skin repair,52800.0,https://goldapple.kz/19000404171-lancaster-365-skin-repair,0.0,0,сыворотка для лица,unisex,not_specified,face,50 мл
19000477942,pusy,pusy,4455.0,https://goldapple.kz/19000477942-lip-oil,4.2,6390,масло для губ,unknown,all,lips,4 мл
19000477539,mixit,mixit,2657.0,https://goldapple.kz/19000477539-noni,4.5,730,тонер,women,sensitive,face,150 мл
19000455297,d'alba,d'alba,15147.0,https://goldapple.kz/19000455297-vita-toning-capsule,4.7,250,сыворотка для лица,unisex,all,face,50 мл
19000145087,versace,versace,27000.0,https://goldapple.kz/19000145087-dylan-purple,4.8,530,лосьон для тела,women,all,body,200 мл
19000441320,for me by gold apple,for me by gold apple,3450.0,https://goldapple.kz/19000441320-forme-mellow-puff,4.7,320,скраб для тела,unisex,all,body,350 мл
19000245146,for me by gold apple,for me by gold apple,3900.0,https://goldapple.kz/19000245146-cookie-bits,4.9,10700,скраб для тела,unisex,all,body,
19000007135,darling*,darling*,2138.0,https://goldapple.kz/19000007135-clear-waters,4.8,13630,маски для лица,unisex,all,face,
19000436938,lancôme,lancômeabsolue longevity,118566.0,https://goldapple.kz/19000436938-absolue-longevity,0.0,0,крем для лица,women,all,face,60 мл
19000504106,weleda,weledahyaluronic moisture,12060.0,https://goldapple.kz/19000504106-weleda-hyaluronic-moisture,0.0,0,сыворотка для лица,unisex,not_specified,face,30 мл
19000458921,tirtir,tirtir,5944.0,https://goldapple.kz/19000458921-water-mellow,4.4,140,бальзам для губ,unknown,all,lips,
19000436340,clarins,clarinsbright plus advanced,34192.0,https://goldapple.kz/19000436340-bright-plus,0.0,0,сыворотка для лица,unisex,all,face,30 мл
19000459429,sungboon editor,sungboon editoractive marine astaxanthin capsule,18396.0,https://goldapple.kz/19000459429-active-marine-astaxanthin-capsule,0.0,0,сыворотка для лица,unisex,all,face,30 мл
19000399303,round lab,round lab,9576.0,https://goldapple.kz/19000399303-camellia-collagen,4.7,120,крем для лица,unisex,all,face,50 мл
19000458940,nudibranches,nudibranches,19140.0,https://goldapple.kz/19000458940-want-it,5.0,40,подарочный набор,kids,all,body,
19000483364,almaspa,almaspaрозовый кварц,4680.0,https://goldapple.kz/19000483364-rozovyj-kvarc,0.0,0,гуаша,unisex,not_specified,face,
19000487815,sol de janeiro,sol de janeiro,37950.0,https://goldapple.kz/19000487815-sol-de-janeiro-brazilian-bum-bum,4.8,790,крем для тела,unisex,all,body,240 мл
19000460767,dr. althea,dr. althea,5331.0,https://goldapple.kz/19000460767-aqua-marine-watery,4.8,120,крем для лица,unisex,all,face,50 мл
19000459074,la mer,la merthe genaissance de la mer set,1237500.0,https://goldapple.kz/19000459074-the-genaissance-de-la-mer,0.0,0,подарочный набор,unisex,all,face,
19000485863,dior,dioraddict lip glow oil,23000.0,https://goldapple.kz/19000485863-addict-lip-glow-oil,0.0,0,масло для губ,unknown,not_specified,lips,6 мл
19000172765,elemis,elemis,33660.0,https://goldapple.kz/19000172765-pro-collagen-energising-marine-cleanser,5.0,770,гель для лица,women,all,face,150 мл
19000332606,clarins,clarins,105783.0,https://goldapple.kz/19000332606-double-serum-eye-collection,5.0,590,наборы,women,not_specified,not_specified,
19760314264,zielinski & rozen,"zielinski & rozentobacco, cedarwood, pepper",16290.0,https://goldapple.kz/19760314264-fiction,0.0,0,гель для душа,unisex,all,not_specified,300 мл
19000038816,la sultane de saba,la sultane de sabaamber vanilla patchouli,14400.0,https://goldapple.kz/19000038816-amber-vanilla-patchouli,0.0,0,крем для рук,women,all,other,50 мл
19000368897,oss to oss,oss to oss,6237.0,https://goldapple.kz/19000368897-the-power-of-five,4.5,410,зубная паста,unisex,not_specified,not_specified,
19000153873,paulas choice,paulas choice,11123.0,https://goldapple.kz/19000153873-perfecting-2-bha-liquid-trial,4.8,1460,тоник для лица,unisex,problematic,face,30 мл
19000084220,lancaster,lancaster,14400.0,https://goldapple.kz/19000084220-sun-beauty-body-milk,5.0,610,молочко для тела,women,not_specified,body,175 мл
19000478546,nuxe,nuxemerveillance lift,35322.0,https://goldapple.kz/19000478546-merveillance-lift,0.0,0,подарочный набор,women,all,face,
19000114078,almaspa,almaspa,9896.0,https://goldapple.kz/19000114078-roller-i-guasa,5.0,40,массажер,unisex,not_specified,not_specified,
19000180376,for me by gold apple,for me by gold apple,1986.0,https://goldapple.kz/19000180376-bha-tea-tree,4.6,53460,патчи для лица,unisex,problematic,face,
19000303107,andplus,andplus2% bha cream cleanser 31.2,6468.0,https://goldapple.kz/19000303107-2-bha-cream-cleanser-31-2,0.0,0,крем-гель для лица,unisex,problematic,not_specified,100 мл
6020100026,l'oreal paris,l'oreal parisrevitalift лазер,6826.0,https://goldapple.kz/6020100026-revitalift,0.0,0,крем для лица,women,all,face,50 мл
19000183950,darling*,darling*ice sculptor,9384.0,https://goldapple.kz/19000183950-ice-sculptor,0.0,0,патчи для глаз,unisex,sensitive,eyes,
19000332604,clarins,clarinsvp multi active holiday season,91540.0,https://goldapple.kz/19000332604-multi-active-collection,0.0,0,подарочный набор,women,not_specified,face,
19000437927,shikstudio,shikstudiolip tender balm,5427.0,https://goldapple.kz/19000437927-lip-tender-balm,0.0,0,бальзам для губ,unknown,all,lips,
19000092809,aravia laboratories,aravia laboratorieshyaluron filler hydrating,2438.0,https://goldapple.kz/19000092809-hyaluron-filler-hydrating-cream,0.0,0,крем для лица,women,all,face,50 мл
19000441743,don't touch my skin,don't touch my skinretinal,11962.0,https://goldapple.kz/19000441743-retinal,0.0,0,сыворотка для лица,unisex,all,face,30 мл
99000002798,to my skin,to my skin,4740.0,https://goldapple.kz/99000002798-retinol-vitamin-c,4.5,3190,сыворотка для лица,women,all,face,30 мл
19000067047,okolo,okolojuicy brightening serum,12827.0,https://goldapple.kz/19000067047-juicy-brightening-serum,0.0,0,сыворотка для лица,unisex,oily,face,30 мл
19000208622,icon skin,icon skin,8996.0,https://goldapple.kz/19000208622-azelais-corrective,4.7,3370,крем для лица,unisex,problematic,face,50 мл
19000350540,miguhara,miguhararose collagen intensive,27500.0,https://goldapple.kz/19000350540-rose-collagen-intensive,0.0,0,сыворотка для кожи вокруг глаз,unisex,all,face,
19760301722,zielinski & rozen,zielinski & rozenorange & jasmine,19600.0,https://goldapple.kz/19760301722-orange-jasmine-vanilla,0.0,0,соль для ванн,unisex,all,not_specified,
19000225805,the act,the act,3904.0,https://goldapple.kz/19000225805-enzyme-powder,4.6,42590,пудра энзимная,unisex,all,face_and_body,
97350300001,carmex,carmex,1474.0,https://goldapple.kz/97350300001-classic,4.8,3900,бальзам для губ,unisex,all,lips,
19000125159,icon skin,icon skin,8099.0,https://goldapple.kz/19000125159-lift-up-booster-serum,4.6,1960,сыворотка для лица,unisex,all,face,30 мл
19000012394,la sultane de saba,la sultane de saba,22800.0,https://goldapple.kz/19000012394-ayurvedic,4.8,3010,гель для душа,women,all,not_specified,200 мл
19000431289,eveline,eveline,1754.0,https://goldapple.kz/19000431289-facemed-hyaluronic,4.9,0,unknown,unknown,not_specified,not_specified,
19000312023,for me by gold apple,for me by gold apple06. vanilla spark,1685.0,https://goldapple.kz/19000312023-06-vanilla-spark,0.0,0,крем для рук,unisex,all,other,30 мл
19000076472,d'alba,d'alba,12457.0,https://goldapple.kz/19000076472-white-truffle-first-spray-serum,4.6,52760,сыворотка для лица,unisex,all,face,100 мл
19000323740,darling*,darling*,10080.0,https://goldapple.kz/19000323740-sun-bouncer,4.2,960,молочко для тела,unisex,all,body,120 мл
19000426717,lancôme,lancômerenergie h.p.n. uvmune,61180.0,https://goldapple.kz/19000426717-renergie-hpn-uvmune,0.0,0,крем для лица,women,all,face,50 мл
6025700001,l'oreal paris,l'oreal paris,4817.0,https://goldapple.kz/6025700001-genij-uvlazhnenija,4.8,5350,флюид для лица,women,combination,face,70 мл
19000385916,ohui,ohui,42092.0,https://goldapple.kz/19000385916-miracle-moisture-pink-barrier,4.8,50,эссенция для лица,unisex,all,face,50 мл
19000007346,rare paris,rare paris,4294.0,https://goldapple.kz/19000007346-tresor-solaire,4.5,460,маски для лица,unisex,all,face,
19000018391,estee lauder,estee lauder,28492.0,https://goldapple.kz/19000018391-revitalizing-supreme-youth-power-creme,4.8,2780,крем для лица,women,all,face,30 мл
26910100092,elemis,elemis,23940.0,https://goldapple.kz/26910100092-exotic-frangipani-monoi,4.3,2130,крем для тела,women,all,body,200 мл
19000274022,payot,payoteau fraîche haute protection,17388.0,https://goldapple.kz/19000274022-eau-fraiche-haute-protection,0.0,0,спреи и мисты для лица,unisex,all,face_and_body,150 мл
90060100004,biorepair,biorepairpro white,4500.0,https://goldapple.kz/90060100004-pro-white,0.0,0,зубная паста,unisex,not_specified,not_specified,75 мл
19000299774,clarins,clarins,12873.0,https://goldapple.kz/19000299774-lip-oil-balm,4.5,9030,бальзам для губ,unknown,all,lips,
19000163392,skinfood,skinfood,6875.0,https://goldapple.kz/19000163392-rice-mask-wash-off,4.8,160,маски для лица,unisex,all,face,100 мл
19000394897,okolo,okolowaterfull eye patches,6270.0,https://goldapple.kz/19000394897-waterfull-eye-patches,0.0,0,патчи для глаз,unisex,all,eyes,
19000361465,jmella,jmella,7463.0,https://goldapple.kz/19000361465-in-france-femme-fatale-no-02,4.9,180,скраб для тела,unisex,all,not_specified,200 мл
19000072886,minus 417,minus 417,13093.0,https://goldapple.kz/19000072886-detoxifying-mud-mask,4.4,100,маски для лица,unisex,all,face,100 мл
19000076474,d'alba,d'alba,18183.0,https://goldapple.kz/19000076474-white-truffle-first-spray-serum,4.8,13320,сыворотка для лица,unisex,all,face,180 мл
19000291536,clinique,cliniquesmooth+renew lab,30730.0,https://goldapple.kz/19000291536-smooth-renew-lab,0.0,0,подарочный набор,unisex,all,face,
19000422963,the u,the u,5934.0,https://goldapple.kz/19000422963-barrier-milky,4.4,2530,эмульсия для лица,unisex,all,face,100 мл
19000193312,for me by gold apple,for me by gold apple,4572.0,https://goldapple.kz/19000193312-face-toner,4.6,3590,тоник для лица,unisex,all,face,200 мл
19760313929,darling*,darling*,8778.0,https://goldapple.kz/19760313929-skin-service,4.5,7820,пэды для лица,unisex,all,face,
19000478545,nuxe,nuxe,24177.0,https://goldapple.kz/19000478545-the-infinite-glow,5.0,10,подарочный набор,women,all,face_and_body,
19000412944,go tapa,go tapa,4554.0,https://goldapple.kz/19000412944-moisturelock-ceramide-1,4.8,670,крем для лица,unisex,all,face,10 мл
19000399014,skinfood,skinfood,9058.0,https://goldapple.kz/19000399014-black-sugar-perfect,5.0,10,масло для лица,women,all,face,200 мл
19000322292,zielinski & rozen,zielinski & rozen,14300.0,https://goldapple.kz/19000322292-rosemary-lemon,5.0,20,соль для ванн,unisex,all,not_specified,
19000340430,belif,belif,14972.0,https://goldapple.kz/19000340430-super-knights,4.4,480,бальзам для губ,unknown,all,lips,15 мл
15010900007,biotherm,biotherm,10725.0,https://goldapple.kz/15010900007-day-control-48-h,5.0,180,дезодорант-антиперспирант,men,all,body,75 мл
19000432959,nudibranches,nudibranches,6600.0,https://goldapple.kz/19000432959-creamy-dreamy,4.5,670,крем для тела,kids,all,body,100 мл
19000395368,the act,the act,7284.0,https://goldapple.kz/19000395368-sunscreen,4.6,1330,крем для лица,unisex,all,face,60 мл
19000421495,okolo,okolo,5940.0,https://goldapple.kz/19000421495-deepdive,4.1,2020,бальзам для губ,unknown,all,lips,4.5 мл
19000357451,by wishtrend,by wishtrend,5563.0,https://goldapple.kz/19000357451-vitamin-a-mazing-bakuchiol,4.6,790,крем для лица,unisex,all,face,
19000153871,paulas choice,paulas choice,29154.0,https://goldapple.kz/19000153871-perfecting-2-bha,5.0,210,тоник для лица,unisex,problematic,face,118 мл
19000222030,pusy,pusy,22455.0,https://goldapple.kz/19000222030-home-premium,5.0,350,подарочный набор,unisex,all,body,
19000156721,la sultane de saba,la sultane de saba,36000.0,https://goldapple.kz/19000156721-brume-ayurvedique,4.7,4280,спреи и мисты для тела,women,all,body,200 мл
90060100007,biorepair,biorepair,4679.0,https://goldapple.kz/90060100007-scudo-attivo,4.9,12220,зубная паста,unisex,not_specified,not_specified,75 мл
19000192789,don't touch my skin,don't touch my skin,20029.0,https://goldapple.kz/19000192789-vitamin-c,4.2,2050,сыворотка для лица,women,all,face,30 мл
19000106954,darling*,darling*,1201.0,https://goldapple.kz/19000106954-jetlag-fix-travel-pack,4.5,2010,патчи для глаз,unisex,all,eyes,
19000076479,d'alba,d'alba,11035.0,https://goldapple.kz/19000076479-waterfull-tone-up-sun-cream-waterfull-essence-sun-cream-spf-50-pa,4.6,8800,крем для лица,women,all,face,50 мл
19000159518,for me by gold apple,for me by gold apple,10560.0,https://goldapple.kz/19000159518-2-in-1-facial-roller,5.0,2220,роликовый массажер,women,not_specified,face_and_body,
19000028587,aravia laboratories,aravia laboratories,3188.0,https://goldapple.kz/19000028587-hyaluronic-active-serum,4.6,8580,сыворотка для лица,unisex,all,face,30 мл
19000337138,tocobo,tocobo,41986.0,https://goldapple.kz/19000337138-glow-moist-trio,5.0,270,подарочный набор,unisex,all,face,
99000013384,to my skin,to my skin,5340.0,https://goldapple.kz/99000013384-pure-glow,4.2,2010,сыворотка для лица,unisex,all,face,110 мл
19000084169,zielinski & rozen,zielinski & rozenorange & jasmine,7500.0,https://goldapple.kz/19000084169-orange-jasmine-vanilla,0.0,0,антисептик,unknown,not_specified,not_specified,50 мл
19000427633,lancôme,lancômerenergie c.r.x. tripple serum retinol,76720.0,https://goldapple.kz/19000427633-renergie-triple,0.0,0,сыворотка для лица,women,all,face,50 мл
30330200012,ecolatier,ecolatier,1480.0,https://goldapple.kz/30330200012-cactus-flower-aloe-vera,4.6,22710,мицеллярная вода,unisex,all,face,400 мл
19000428858,go tapa,go tapa,2059.0,https://goldapple.kz/19000428858-bright-am,4.4,170,патчи для глаз,unisex,all,eyes,
19000298204,andplus,andplus,2772.0,https://goldapple.kz/19000298204-lip-balm-40-3-1,4.6,11130,бальзам для губ,unknown,all,lips,
19000458703,mixit,mixitniacinamide,15991.0,https://goldapple.kz/19000458703-niacinamide,0.0,0,подарочный набор,unisex,oily,face,
19000176789,payot,payot,9044.0,https://goldapple.kz/19000176789-deodorant-spray-anti-transpirant-48h-sans-alcool,4.5,4820,дезодорант,women,all,body,125 мл
89810300002,cerave,cerave,9204.0,https://goldapple.kz/89810300002-foaming-cleanser,4.9,7440,гель для лица,unisex,oily,face_and_body,473 мл
19000076473,d'alba,d'albawhite truffle first spray serum,9216.0,https://goldapple.kz/19000076473-white-truffle-first-spray-serum,0.0,0,сыворотка для лица,unisex,all,face,50 мл
19000159545,for me by gold apple,for me by gold apple,16110.0,https://goldapple.kz/19000159545-double-sided-steel-facial-roller-steel-gua-sha,5.0,1220,массажер,women,not_specified,face_and_body,
19000033381,clarins,clarins,12628.0,https://goldapple.kz/19000033381-lip-comfort-oil,4.7,55960,масло для губ,unknown,all,lips,7 мл
19000325182,darling*,darling*,9075.0,https://goldapple.kz/19000325182-magic-glow,4.2,1540,эссенция для лица,unisex,all,face,30 мл
19000072878,minus 417,minus 417,6541.0,https://goldapple.kz/19000072878-aromatic-refreshing-body-lotion,4.8,640,лосьон для тела,unisex,all,body,350 мл
19000161609,clinique,cliniquemoisture surge sheer hydrator,11375.0,https://goldapple.kz/19000161609-moisture-surge-sheer-hydrator,0.0,0,крем-гель для лица,women,all,face,30 мл
19000025206,the act,the act,3279.0,https://goldapple.kz/19000025206-exfoliating-sea-salt-coco-body-balm,4.7,64660,скраб для тела,women,all,body,300 мл
19000264475,mytaui,mytaui,2145.0,https://goldapple.kz/19000264475-paalam-bikini-strips,4.2,2080,восковые полоски,unisex,all,other,
19000373693,makeup revolution,makeup revolutionpout lip oil,6325.0,https://goldapple.kz/19000373693-pout-lip-oil,0.0,0,масло для губ,unknown,all,lips,3 мл
19000458130,clinique,clinique,41300.0,https://goldapple.kz/19000458130-happy-for-him,5.0,100,подарочный набор,men,not_specified,body,
19000459805,icon skin,icon skin,12894.0,https://goldapple.kz/19000459805-re-mineralize,4.7,160,подарочный набор,unisex,all,face,
19000153863,paulas choice,paulas choice,28623.0,https://goldapple.kz/19000153863-10-azelaic-acid,4.8,250,сыворотка для лица,unisex,problematic,face,30 мл
19000164831,don't touch my skin,don't touch my skin,17011.0,https://goldapple.kz/19000164831-retinol,4.7,2130,сыворотка для лица,women,all,face,30 мл
19000363272,aravia laboratories,aravia laboratories,2647.0,https://goldapple.kz/19000363272-total-recovery,4.7,1960,сыворотка для лица,unisex,all,face,50 мл
19000487851,sol de janeiro,sol de janeiro,12870.0,https://goldapple.kz/19000487851-sol-de-janeiro-brazilian-kiss-cupuacu-lip-butter,4.5,1530,бальзам для губ,unknown,all,lips,
19000360487,nunkoro,nunkoro,15000.0,https://goldapple.kz/19000360487-skinhance-bb-refining-cream,4.7,7790,bb-крем,unknown,all,face,30 мл
6030400047,garnier,garnier,1336.0,https://goldapple.kz/6030400047-skin-naturals,4.9,19720,мицеллярная вода,women,all,face,125 мл
19000260370,payot,payot,68456.0,https://goldapple.kz/19000260370-l-authentique,4.9,440,подарочный набор,unisex,all,face_and_body,
99000002787,to my skin,to my skin,4536.0,https://goldapple.kz/99000002787-vitamin-c-niacinamide,4.6,740,гель для лица,women,problematic,face,200 мл
19000188191,la sultane de saba,la sultane de saba,31600.0,https://goldapple.kz/19000188191-rose,4.5,1520,лосьон для тела,women,all,body,200 мл
19000183631,darling*,darling*,11032.0,https://goldapple.kz/19000183631-stargazer,4.7,2150,крем для глаз,unisex,sensitive,eyes,18 мл
19000305679,d'alba,d'alba,13632.0,https://goldapple.kz/19000305679-super-moisture-essence-sun-cream,4.5,2710,крем для лица,unisex,sensitive,face,50 мл
19000224127,for me by gold apple,for me by gold apple,10587.0,https://goldapple.kz/19000224127-noni-hyaluronic,4.8,6220,сыворотка для лица,unisex,all,face,30 мл
19000342341,3ina,3ina,11892.0,https://goldapple.kz/19000342341-the-color-lip-oil,4.7,4540,масло для губ,unknown,all,lips,4 мл
19760331708,global white,global white,1965.0,https://goldapple.kz/19760331708-teeth-whitening-foam-fresh-mint,4.7,15490,пенка для полости рта,unisex,not_specified,not_specified,50 мл
19000072913,minus 417,minus 417,10982.0,https://goldapple.kz/19000072913-gentle-nourishing-milk-cleanser,4.4,170,молочко для лица,women,sensitive,face,350 мл
19000368988,clinique,clinique,33250.0,https://goldapple.kz/19000368988-wrinkle-fighting-routine,5.0,10,наборы,women,all,face,
19000224059,abib,abib,3874.0,https://goldapple.kz/19000224059-collagen-gel-mask-heartleaf-jelly,4.6,1390,маски для лица,unisex,all,face,
19000043631,okolo,okolo,4573.0,https://goldapple.kz/19000043631-biome-balance-wash,4.3,4950,гель для лица,unisex,oily,face,100 мл
19000344578,pyunkang yul,pyunkang yul,61714.0,https://goldapple.kz/19000344578-basic-line-set,4.6,400,подарочный набор,unisex,all,face,
19000153841,paulas choice,paulas choice,17946.0,https://goldapple.kz/19000153841-balancing-pore-reducing,4.8,190,тоник для лица,unisex,problematic,face,190 мл
19000162493,the act,the act,4780.0,https://goldapple.kz/19000162493-s-vitaminom-c,4.6,49340,крем для лица,unisex,all,face,65 мл
19000175453,for me by gold apple,for me by gold apple,968.0,https://goldapple.kz/19000175453-cica-aloe,4.8,17550,маски для лица,unisex,all,face,
19000007126,darling*,darling*,11820.0,https://goldapple.kz/19000007126-skin-guardian,4.5,10370,крем для лица,unisex,all,face,50 мл
19000076480,d'alba,d'alba,12966.0,https://goldapple.kz/19000076480-waterfull-mild-sun-cream-spf-50-pa,4.4,2640,крем для лица,women,all,face,50 мл
19000303108,andplus,andplus,7788.0,https://goldapple.kz/19000303108-daily-gel-cleanser-31-3,4.7,1530,гель для лица,unisex,all,face,200 мл
19000106324,florinda,florinda,12098.0,https://goldapple.kz/19000106324-blossom-noir,5.0,40,подарочный набор,unisex,all,other,
19000324297,café mimi,café mimi,1409.0,https://goldapple.kz/19000324297-sweet-shake,4.9,12890,гель для душа,women,all,not_specified,400 мл
19000201191,don't touch my skin,don't touch my skin,26683.0,https://goldapple.kz/19000201191-deep-hydration,3.6,150,подарочный набор,women,all,face,
19000163515,age 20s,age 20s,20369.0,https://goldapple.kz/19000163515-biomelift-concentrate,4.6,260,сыворотка для лица,unisex,all,face,40 мл
89900100001,aha,aha,13455.0,https://goldapple.kz/89900100001-basic,4.6,140,пилинг для лица,women,all,face,145 мл
99000026543,to my skin,to my skin,4140.0,https://goldapple.kz/99000026543-micellar-water,3.9,530,мицеллярная вода,unisex,all,face,450 мл
19000028584,aravia laboratories,aravia laboratories,4402.0,https://goldapple.kz/19000028584-bio-repair-tonic,4.6,3200,тоник для лица,unisex,all,face,250 мл
19000341731,sisley,sisley,246539.0,https://goldapple.kz/19000341731-all-day-all-year,5.0,20,подарочный набор,women,all,face,
19000307685,huxley,huxley,8618.0,https://goldapple.kz/19000307685-be-clean-be-moist,4.9,890,гель для лица,women,all,face,200 мл
19000012389,la sultane de saba,la sultane de saba,46800.0,https://goldapple.kz/19000012389-melting-balm-ayurvedic,4.6,3360,бальзам для тела,women,all,body,300 мл
19000076476,d'alba,d'alba,12457.0,https://goldapple.kz/19000076476-white-truffle-vital-spray-serum,4.6,5600,сыворотка для лица,unisex,all,face,100 мл
19000339798,for me by gold apple,for me by gold apple,5625.0,https://goldapple.kz/19000339798-ceramides-ha-complex,4.2,5190,крем для лица,unisex,sensitive,face,50 мл
19000208085,alchemy care,alchemy careproteoglycans plus,11616.0,https://goldapple.kz/19000208085-proteoglycans-plus,0.0,0,ампулы для лица,unisex,all,face,
19000310615,mytaui,mytaui,10230.0,https://goldapple.kz/19000310615-imi-ola-body-lotion,4.3,1660,лосьон для тела,unisex,all,body,300 мл
19000300243,darling*,darling*,11340.0,https://goldapple.kz/19000300243-bedtime-kiss,4.7,2190,маски для лица,unisex,all,face,75 мл
89190400010,eau thermale avene,eau thermale aveneeau thermale,7183466835.0,https://goldapple.kz/89190400010-eau-thermale,0.0,48950,термальная вода,unisex,sensitive,face_and_body,300 мл
19000334609,oss to oss,oss to ossall-over cleaning,3300.0,https://goldapple.kz/19000334609-all-over-cleaning-smoke-diamond,0.0,0,зубная щетка,unisex,not_specified,not_specified,
19000072875,minus 417,minus 417milk & honey,10509.0,https://goldapple.kz/19000072875-milk-honey,0.0,0,баттер,unisex,all,body,250 мл
19000274560,allmasil,allmasil,6924.0,https://goldapple.kz/19000274560-7-ceramide-baby-powder,4.8,60,гель для душа,unisex,all,not_specified,300 мл
19000459730,estee lauder,estee lauder,47820.0,https://goldapple.kz/19000459730-youth-keepers-unwrapped-set,4.0,30,подарочный набор,unisex,all,face,
19000360496,nunkoro,nunkoro,28700.0,https://goldapple.kz/19000360496-aquafill-rehydrating-cream,4.0,280,крем для лица,unisex,dry,face,50 мл
